x,y,theta,v,kappa
12.9111304050592,6.57230010032898,-0.757863867329109,4,-0.253059997870939
12.9588512578925,6.52637816002144,-0.7744628295995,4,-0.248202649973621
13.0060605174674,6.47942562894627,-0.790826390380552,4,-0.24331906041848
13.0527563200429,6.43144992145239,-0.806952515747186,4,-0.238422951973249
13.0989368221488,6.38245861346019,-0.8228397417492,4,-0.233527163145057
13.144600200658,6.33245944126511,-0.838487144914004,4,-0.228643632284107
13.1897446528583,6.28146030031606,-0.853894311882837,4,-0.223783392495479
13.2343683965243,6.2294692439686,-0.869061308528322,4,-0.21895657617474
13.2784696699868,6.17649448221321,-0.883988648869231,4,-0.214172427968007
13.3220467322032,6.12254438037888,-0.89867726406552,4,-0.209439324970808
13.3650978628255,6.06762745781211,-0.913128471743555,4,-0.204764803017607
13.407621362269,6.01175238653158,-0.927343945868921,4,-0.200155587970171
13.4496155517785,5.95492798985877,-0.941325687352681,4,-0.195617630983545
13.4910787734956,5.89716324102464,-0.955075995546878,4,-0.191156146808958
13.532009390523,5.83846726175268,-0.968597440756897,4,-0.186775654279802
13.5724057869903,5.77884932081842,-0.981892837872101,4,-0.182480018216722
13.6122663681168,5.71831883258586,-0.994965221192215,4,-0.178272492078097
13.6515895602749,5.65688535552078,-1.00781782050524,4,-0.174155760770532
13.6903738110525,5.59455859068137,-1.02045403845333,4,-0.170131983118872
13.7286175893138,5.53134838018631,-1.03287742920584,4,-0.166202833575156
13.7663193852597,5.46726470566059,-1.04509167844409,4,-0.162369542820244
13.8034777104881,5.4023176866593,-1.0571005846491,4,-0.158632936979701
13.8400910980517,5.33651757906964,-1.06890804167324,4,-0.154993475236884
13.8761581025169,5.26987477349137,-1.08051802256696,4,-0.151451285680793
13.9116773000199,5.20239979359604,-1.09193456462508,4,-0.148006199274316
13.9466472883238,5.13410329446517,-1.10316175561056,4,-0.144657781870271
13.9810666868732,5.06499606090768,-1.11420372110935,4,-0.14140536423843
14.0149341368492,4.99508900575689,-1.12506461296661,4,-0.138248070096986
14.0482483012229,4.92439316814717,-1.1357485987521,4,-0.135184842167082
14.0810078648081,4.85291971177083,-1.14625985220089,4,-0.132214466289619
14.1132115343134,4.78067992311517,-1.15660254457545,4,-0.129335593660031
14.144858038393,4.70768520968025,-1.16678083689446,4,-0.126546761249562
14.1759461276971,4.63394709817751,-1.17679887297472,4,-0.12384641049124
14.2064745749212,4.55947723270954,-1.18666077323336,4,-0.121232904315685
14.2364421748544,4.48428737293139,-1.19637062919893,4,-0.118704542626447
14.2658477444273,4.40838939219355,-1.20593249868141,4,-0.116259576307192
14.2946901227583,4.33179527566701,-1.2153504015536,4,-0.113896219853981
14.3229681711996,4.25451711845067,-1.22462831609765,4,-0.111612662725479
14.3506807733825,4.17656712366141,-1.23377017587328,4,-0.109407079502442
14.3778268352606,4.09795760050702,-1.24277986706618,4,-0.107277638945422
14.4044052851541,4.01870096234248,-1.2516612262773,4,-0.105222512036606
14.4304150737913,3.93880972470972,-1.26041803871629,4,-0.10323987908814
14.4558551743501,3.8582965033613,-1.26905403676417,4,-0.101327935995388
14.4807245824991,3.77717401226821,-1.27757289887304,4,-0.0994848997094273
14.5050223164365,3.69545506161219,-1.2859782487724,4,-0.0977090129988012
14.5287474169295,3.61315255576287,-1.29427365495385,4,-0.0959985485662272
14.5518989473516,3.53027949124,-1.30246263040809,4,-0.0943518125816348
14.5744759937201,3.44684895466116,-1.31054863258984,4,-0.0927671476886709
14.5964776647319,3.36287412067524,-1.31853506358836,4,-0.0912429355376721
14.6179030917987,3.278368249882,-1.3264252704828,4,-0.0897775988941231
14.6387514290812,3.19334468673805,-1.33422254586334,4,-0.0883696033677913
14.6590218535229,3.10781685744963,-1.34193012850073,4,-0.0870174588041012
14.6787135648821,3.02179826785247,-1.34955120414814,4,-0.0857197203758671
14.6978257857637,2.93530250127902,-1.35708890646059,4,-0.0844749894102637
14.71635776165,2.84834321641351,-1.36454631801879,4,-0.0832819139828813
14.7343087609303,2.76093414513509,-1.37192647144504,4,-0.0821391893078737
14.7516780749299,2.67308909034938,-1.37923235060011,4,-0.0810455579505723
14.7684650179381,2.58482192380888,-1.38646689185126,4,-0.0799998098864966
14.784668927235,2.4961465839224,-1.39363298540207,4,-0.0790007824284267
14.800289163118,2.40707707355407,-1.40073347667613,4,-0.0780473600411282
14.8153251089271,2.31762745781211,-1.40777116774697,4,-0.0771384740613985
14.8297761710687,2.22781186182776,-1.4147488188079,4,-0.0762731023393528
14.8436417790398,2.13764446852482,-1.42166914967556,4,-0.0754502688152581
14.8569213854498,2.04713951637994,-1.42853484132208,4,-0.074669043044761
14.8696144660426,1.95631129717423,-1.43534853743114,4,-0.073928539684015
14.8817205197172,1.86517415373641,-1.44211284597369,4,-0.0732279179450008
14.8932390685472,1.77374247767793,-1.4488303407998,4,-0.07256638103023
14.9041696578001,1.68203070712036,-1.45550356324327,4,-0.0719431755550229
14.914511855955,1.59005332441541,-1.46213502373641,4,-0.0713575909646473
14.9242652547195,1.49782485385805,-1.46872720343241,4,-0.0708089589527916
14.9334294690462,1.40535985939294,-1.47528255583329,4,-0.0702966528871057
14.9420041371476,1.31267294231457,-1.48180350842168,4,-0.0698200872468859
14.9499889205104,1.21977873896163,-1.48829246429496,4,-0.0693787170773797
14.9573835039092,1.12669191840568,-1.49475180380043,4,-0.0689720374646545
14.9641875954184,1.03342718013479,-1.50118388617072,4,-0.068599583034493
14.9704009264241,0.939999251732284,-1.50759105115844,4,-0.0682609274783488
